name	hallmark	disease
RPS19	ALLOGRAFT_REJECTION	Severe_congenital_neutropenia Schizophrenia Anti-Glomerular_Basement_Membrane_Disease Lupus_Erythematosus,_Discoid Anemia,_Diamond-Blackfan,_2 Anemia Pneumonitis Polycystic_Kidney,_Autosomal_Dominant Solid_Neoplasm Anemia,_severe Malaria Diamond-Blackfan_Anemia_1 Metabolic_Diseases Aplastic_Anemia Decreased_erythroid_precursor_production Macrocephaly Floppy_infant_syndrome Diabetic_Retinopathy Absence_Epilepsy Cervical_dysplasia Seizures Lupus_Vulgaris Colon_Carcinoma Lupus_Erythematosus,_Systemic Erythroid_hypoplasia FANCONI_ANEMIA,_COMPLEMENTATION_GROUP_A_(disorder) Agenesis Dyskeratosis_Congenita Congenital_hypoplastic_anemia Catalepsy Pancytopenia Bone_Marrow_failure_syndromes Diabetic_Nephropathy Myopathy Ductal_plate_malformation Global_developmental_delay Influenza Congenital_neutropenia Hydrops_Fetalis,_Non-Immune Arthritis Liver_carcinoma Hyperthyroidism Idiopathic_crescentic_glomerulonephritis Anemia,_Diamond-Blackfan Lupus_Erythematosus Fanconi_Anemia Leukemia,_Myelocytic,_Acute Rapidly_progressive_glomerulonephritis Aase_syndrome Inherited_bone_marrow_failure_syndrome MYELODYSPLASTIC_SYNDROME Hyperostosis Severe_Combined_Immunodeficiency Shwachman_syndrome Macrocytosis Encephalomyelitis Glaucoma Enthesopathy Tumor_Progression Transient_erythroblastopenia_of_childhood Fetal_anemia Extensively_Drug-Resistant_Tuberculosis Osteosarcoma Polyarthritis Pneumonia Congenital_Abnormality bone_destruction Cleft_Palate Anemia,_Macrocytic Uranostaphyloschisis Lipoidosis Bacteremia Pure_Red-Cell_Aplasia Subacute_thyroiditis Diabetic_Neuropathies Carcinoma_in_situ_of_uterine_cervix Congenital_chromosomal_disease beta_Thalassemia beta^+^_Thalassemia Glaucoma,_Open-Angle Hematological_Disease Autoimmune_Diseases Posterior_column_ataxia Acute_arthritis Thyroiditis Rheumatoid_Arthritis
RPS12	P53_PATHWAY	Malignant_neoplasm_of_stomach Stomach_Carcinoma Neoplasm_Metastasis Cervix_carcinoma cervical_cancer Tuberculosis Malignant_tumor_of_cervix
EIF3B	MYC_TARGETS_V1	Malignant_neoplasm_of_prostate Bladder_Neoplasm Neoplasms,_Experimental Malignant_neoplasm_of_urinary_bladder Septicemia Prostate_carcinoma Carcinoma_of_bladder Sepsis
RPS14	UNFOLDED_PROTEIN_RESPONSE	Anemia Myelofibrosis Thrombocytosis Mammary_Neoplasms Lymphoid_leukemia Obesity Anemia,_Diamond-Blackfan Malignant_neoplasm_of_breast Chromosome_5,_trisomy_5q Anemia,_Macrocytic Breast_Carcinoma 5q-syndrome Hypoplastic_anemia Pancytopenia Primary_Myelofibrosis Leukemogenesis MYELODYSPLASTIC_SYNDROME Mandibulofacial_Dysostosis Myelodysplastic_Syndrome_with_Isolated_del(5q)
MT3	COMPLEMENT	Anxiety leukemia Neoplasm_Metastasis Adenocarcinoma Malignant_neoplasm_of_urinary_bladder Prostate_carcinoma Childhood_Acute_Myeloid_Leukemia Middle_Cerebral_Artery_Occlusion Plaque,_Amyloid Leukemia,_Myelocytic,_Acute Motor_Neuron_Disease Adenoma Depressive_disorder Creutzfeldt-Jakob_disease Senile_Plaques Mental_Depression Bladder_Neoplasm Tumor_Angiogenesis Urinary_Bladder_Diseases Mammary_Neoplasms Squamous_cell_carcinoma Anxiety_Disorders Carcinogenesis Carcinoma_of_bladder Alzheimer's_Disease Seizures Non-Small_Cell_Lung_Carcinoma Stomach_Carcinoma
RPS6	MYC_TARGETS_V1	Squamous_cell_carcinoma Tuberous_Sclerosis Malignant_neoplasm_of_breast Coffin-Lowry_syndrome Angiofibroma Non-Small_Cell_Lung_Carcinoma Colorectal_Carcinoma TUBEROUS_SCLEROSIS_2_(disorder) Liver_and_Intrahepatic_Biliary_Tract_Carcinoma Post-Traumatic_Stress_Disorder Malignant_neoplasm_of_liver Lymphoma,_Non-Hodgkin Diffuse_Large_B-Cell_Lymphoma Angiomyolipoma_of_kidney Glioma Leukemia,_Myelocytic,_Acute HER2-positive_carcinoma_of_breast Tracheal_Diseases Pulmonary_lymphangioleiomyomatosis Colorectal_Cancer Squamous_cell_carcinoma_of_esophagus Diabetes_Mellitus Malignant_Peripheral_Nerve_Sheath_Tumor Liver_carcinoma Renal_Cell_Carcinoma HER-2_positive_breast_cancer Angiomyolipoma Hemangiosarcoma Alzheimer's_Disease Lymphangioleiomyomatosis Myeloid_Leukemia,_Chronic melanoma Malignant_neoplasm_of_prostate Kidney_Neoplasm Breast_Carcinoma Adenocarcinoma_of_lung_(disorder) Stomach_Carcinoma Ki-1+_Anaplastic_Large_Cell_Lymphoma Malignant_neoplasm_of_stomach Prostate_carcinoma Sarcopenia Secondary_malignant_neoplasm_of_liver Sarcoma Malignant_lymphoma,_lymphocytic,_intermediate_differentiation,_diffuse Multiple_Sclerosis Vascular_Neoplasms
PAICS	E2F_TARGETS	Prostatic_Neoplasms Pituitary_Diseases Reifenstein_Syndrome Gonadal_Dysgenesis,_Mixed 46,_XY_Disorders_of_Sex_Development Androgen-Insensitivity_Syndrome Testicular_Feminization Turner_Syndrome Gonadal_Dysgenesis
HSPA4	MTORC1_SIGNALING	beta_Thalassemia Fibrillation Diabetic_foot_ulcer Choriocarcinoma Malignant_neoplasm_of_testis Auricular_swelling Age-related_cataract Glioma Infection_by_larvae_of_Trichinella_spiralis Vascular_Diseases Hormone_refractory_prostate_cancer Amyotrophic_Lateral_Sclerosis Adenocarcinoma_of_lung_(disorder) Mammary_Neoplasms Cystic_Fibrosis Neurodegenerative_Disorders Acute_lymphocytic_leukemia Ovarian_Carcinoma Malignant_neoplasm_of_stomach ABLEPHARON-MACROSTOMIA_SYNDROME Herpes_Simplex_Infections Sepsis Pneumonia Hyperthyroidism Atrophy,_Disuse Lip_and_Oral_Cavity_Carcinoma Asthma Sleep_Apnea,_Obstructive Disorder_of_the_optic_nerve Developmental_delay_(disorder) Inflammatory_Bowel_Diseases Machado-Joseph_Disease Myeloid_Leukemia,_Chronic Lung_Neoplasms Merkel_cell_carcinoma Diabetic_Nephropathy Dermatitis,_Atopic Agranulocytosis Malignant_neoplasm_of_urinary_bladder cervical_cancer VITILIGO-ASSOCIATED_MULTIPLE_AUTOIMMUNE_DISEASE_SUSCEPTIBILITY_1_(finding) Colorectal_Cancer Global_developmental_delay Malignant_Head_and_Neck_Neoplasm Osteosarcoma Immune_System_Diseases Bladder_Neoplasm Stomach_Carcinoma Japanese_Encephalitis Necrotizing_enterocolitis_in_fetus_OR_newborn Disorder_characterized_by_fever Lymphoma cocaine_use Protein_Misfolding_Disorders Coronary_heart_disease Hereditary_Leiomyomatosis_and_Renal_Cell_Cancer Lysosomal_Storage_Diseases Obstructive_nephropathy Retinoblastoma Lung_Diseases,_Interstitial Liver_neoplasms Multiple_tumors Heart_failure Henoch-Schoenlein_Purpura Virus_Diseases Solid_Neoplasm Chronic_Kidney_Diseases Kaposi_Sarcoma Carcinoma_of_bladder Lafora_Disease Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma Tumor_Progression Acute_leukemia Dermatologic_disorders Hereditary_sideroblastic_anemia Early_Hepatocellular_Carcinoma Hypopigmentation_disorder Leishmaniasis,_Cutaneous Coronary_Arteriosclerosis Huntington_Disease Neurilemmoma Diabetes_in_children Malignant_neoplasm_of_ovary Pelvic_Inflammatory_Disease Malignant_lymphoma,_lymphocytic,_intermediate_differentiation,_diffuse Spondylarthropathies Malignant_neoplasm_of_mouth Manic Osteosarcoma_of_bone Brain_Neoplasms Bronchitis,_Chronic Myocardial_Infarction Salmonella_infections Myxoid_cyst Amyloidosis Idiopathic_Pulmonary_Fibrosis Chronic_myeloproliferative_disorder Pneumonitis Carcinoma,_Ehrlich_Tumor Carcinogenesis Cerebrovascular_accident Nephroblastoma Melanoma,_B16 Leukemia,_Myelocytic,_Acute Blast_Phase Chagas_Disease T-lymphocyte_deficiency Hematologic_Neoplasms Malignant_tumor_of_colon Pulmonary_Fibrosis Atrial_Fibrillation Cerebral_Infarction Duodenal_Ulcer Creutzfeldt-Jakob_disease Polyendocrinopathies,_Autoimmune Verrucous_carcinoma Mesothelioma Tumor_Expansion Encephalomyelitis Erythrokeratodermia_variabilis Acute_Erythroblastic_Leukemia Neurologic_Symptoms Unipolar_Depression T-Cell_Lymphoma Pericarditis Anterior_myocardial_infarction Autoimmune_Diseases Malignant_neoplasm_of_lung leukemia Tauopathies Hepatocarcinogenesis Tuberculosis Seizures Myocardial_Ischemia MYELODYSPLASTIC_SYNDROME Primary_malignant_neoplasm_of_lung Malignant_tumor_of_cervix 5q-syndrome Arthritis Carcinoma_of_larynx Adult_Lymphoma Malignant_neoplasm_of_gastrointestinal_tract Diabetes_Mellitus Sarcoidosis Convulsions Malignant_Neoplasms HIV_Infections Lymphoma,_Non-Hodgkin Infectious_colitis Colorectal_Carcinoma Neoplasm_Metastasis Niemann-Pick_Diseases Sudden_infant_death_syndrome Infection_by_Cryptococcus_neoformans High_altitude_pulmonary_edema Vitiligo Acute_myocardial_infarction Central_neuroblastoma Malignant_neoplasm_of_brain Cerebellar_Ataxia Atherosclerosis Adenoma Lupus_Erythematosus,_Systemic Ataxia Endometriosis Hypertensive_disease Hearing_Loss,_High-Frequency Hepatitis_C Multiple_Sclerosis Primary_malignant_neoplasm Cytomegalovirus_Infections Kidney_Failure,_Acute beta^+^_Thalassemia Prostate_carcinoma Autoimmune_arthritis Gastric_Adenocarcinoma Chronic_Lymphocytic_Leukemia Cataract Nasopharyngeal_carcinoma Pulmonary_Pathology Lyme_Arthritis Medullary_carcinoma_of_thyroid Diabetes_Mellitus,_Non-Insulin-Dependent Ewings_sarcoma Lewy_Body_Disease Breast_Carcinoma Bacterial_Infections Peripheral_arterial_occlusive_disease Major_Depressive_Disorder Arteriosclerosis Candidiasis Parkinson_Disease Psychotic_episodes precancerous_lesions Liver_carcinoma Graves_Disease Eczema Chronic_Obstructive_Airway_Disease Trichohepatoenteric_Syndrome Common_wart Lesion_of_brain Mood_Disorders Cerebral_Ischemia Thyroid_associated_opthalmopathies Malaria Leishmaniasis Cervix_carcinoma Septicemia Squamous_cell_carcinoma Fibrosarcoma Diabetes_Mellitus,_Insulin-Dependent Ulcerative_Colitis Spastic_Paraplegia,_Hereditary Prion_Diseases Bulbo-Spinal_Atrophy,_X-Linked Respiratory_Distress_Syndrome,_Adult Long_QT_Syndrome Acute_mountain_sickness Measles Middle_Cerebral_Artery_Occlusion Pneumocystis_jiroveci_pneumonia Alzheimer's_Disease Essential_Hypertension Colon_Carcinoma Cardiomyopathy,_Familial_Idiopathic Degenerative_polyarthritis Malignant_neoplasm_of_pancreas Young_onset_Parkinson_disease Childhood_Lymphoma Bipolar_Disorder Neuroblastoma Carcinoma_of_lung Multiple_Myeloma Triple_Negative_Breast_Neoplasms Diabetic_Foot Squamous_cell_carcinoma_of_the_head_and_neck Severe_Sepsis Glioblastoma Parkinsonian_Disorders Kidney_Failure Muscle_damage Crohn_Disease Pancreatic_carcinoma Stress_Disorders,_Traumatic Non-Small_Cell_Lung_Carcinoma Burkitt_Lymphoma Leishmaniasis,_Visceral Renal_Insufficiency Bilateral_cataracts_(disorder) Ischemic_stroke Malignant_neoplasm_of_prostate Malignant_neoplasm_of_breast Rheumatoid_Arthritis Schizophrenia melanoma PACHYONYCHIA_CONGENITA_3 Neuroendocrine_Tumors Allergic_asthma Epilepsy Giardiasis Congestive_heart_failure Influenza Thrombocythemia,_Essential HELLP_Syndrome Cervical_Squamous_Cell_Carcinoma Charcot-Marie-Tooth_Disease,_Type_Ia_(disorder) Dementia,_Vascular High_Grade_Cervical_Intraepithelial_Neoplasia Spinocerebellar_Ataxia_Type_7 Pregnancy_Complications Carotid_artery_occlusion Hyperhomocysteinemia Encephalitis,_St._Louis Infection_caused_by_Helicobacter_pylori Hepatitis_B Neoplasms Gastroesophageal_reflux_disease Trichinellosis
PCBP1	MYC_TARGETS_V1	Malignant_neoplasm_of_lung Neoplasm_Metastasis Folic_Acid_Deficiency Virus_Diseases Liver_neoplasms Prostate_carcinoma Cardiomyopathies Secondary_malignant_neoplasm_of_lung Stomach_Carcinoma Malignant_neoplasm_of_ovary Squamous_cell_carcinoma_of_skin Cardiovascular_Diseases Ovarian_Carcinoma Carcinoma_of_lung Liver_carcinoma Malignant_neoplasm_of_stomach Burkitt_Lymphoma Malignant_neoplasm_of_prostate Primary_malignant_neoplasm_of_lung Amyotrophic_Lateral_Sclerosis
SNRPD3	MYC_TARGETS_V1	
PBK	G2M_CHECKPOINT	Carcinogenesis Multiple_Myeloma Colorectal_Carcinoma Malignant_tumor_of_colon Carcinoma_of_lung Herpes_Simplex_Infections Lymphoma Prostate_carcinoma Malignant_neoplasm_of_lung Primary_malignant_neoplasm Carcinoma_of_bladder Malignant_neoplasm_of_prostate Primary_malignant_neoplasm_of_lung Neoplasm_Metastasis leukemia Heart_failure Virus_Diseases Malignant_neoplasm_of_large_intestine Transitional_cell_carcinoma_of_bladder Leukemia,_T-Cell Secondary_malignant_neoplasm_of_lung Metastatic_Neoplasm Bladder_Neoplasm melanoma Dermatitis vascular_ischemia Colorectal_Cancer Embryonal_Carcinoma Glioblastoma Plasmacytoma Leukemia,_Myelocytic,_Acute Anaplastic_thyroid_carcinoma Inflammatory_dermatosis Peutz-Jeghers_Syndrome Medullary_carcinoma_of_thyroid Neoplasms Cholangiocarcinoma Colon_Carcinoma Glioma Malignant_Neoplasms Burkitt_Lymphoma Congestive_heart_failure Malignant_neoplasm_of_breast Ewings_sarcoma Neoplastic_Syndromes,_Hereditary Malignant_neoplasm_of_urinary_bladder LEBER_CONGENITAL_AMAUROSIS,_TYPE_II_(disorder) Liver_carcinoma B-Cell_Lymphomas Malignant_lymphoma,_lymphocytic,_intermediate_differentiation,_diffuse Breast_Carcinoma Glioblastoma_Multiforme Schizophrenia Tuberculosis Adenocarcinoma_of_lung_(disorder) Myotonic_Dystrophy Tumor_Progression
SNRPA1	MYC_TARGETS_V1	
PSMC2	MTORC1_SIGNALING	Alveolar_Soft_Part_Sarcoma Amyloidosis
KIF5A	HYPOXIA	Dysautonomia Spastic_Paraplegia Hereditary_Motor_and_Sensory-Neuropathy_Type_II Neuropathy Myoclonic_Seizures Pyramidal_sign Henoch-Schoenlein_Purpura Spastic_paraplegia_10,_autosomal_dominant Multiple_Sclerosis Pure_hereditary_spastic_paraplegia Classical_Lissencephaly Axonal_neuropathy Peripheral_Neuropathy Spastic_Paraplegia,_Hereditary Breast_Carcinoma Hereditary_Autosomal_Dominant_Spastic_Paraplegia Juvenile_arthritis Epilepsy Charcot-Marie-Tooth_Disease Malignant_neoplasm_of_breast Arthritis,_Psoriatic Myoclonic_Epilepsy Rheumatoid_Arthritis Leukoencephalopathies Autoimmune_Diseases Schizophrenia
NCAN	HYPOXIA	Major_Depressive_Disorder Liver_carcinoma Unipolar_Depression Adrenoleukodystrophy Non-alcoholic_Fatty_Liver_Disease Attention_deficit_hyperactivity_disorder Liver_Cirrhosis,_Alcoholic Schizophrenia Bipolar_Disorder Alcohol_abuse Manic Alcoholic_Liver_Diseases Steatohepatitis Fatty_Liver
RPL34	MYC_TARGETS_V1	Metastatic_Neoplasm Malignant_neoplasm_of_esophagus Esophageal_Neoplasms Retinoblastoma synovial_sarcoma Neoplasm_Metastasis Esophageal_carcinoma
HSP90AA1	FATTY_ACID_METABOLISM	Multiple_malignancy Protein_Misfolding_Disorders Hypercholesterolemia Carcinoma,_Papillary Squamous_cell_carcinoma Carcinoid_Tumor Thymic_Carcinoma Sighing_respiration Autoimmune_Diseases Lupus_Erythematosus Central_neuroblastoma Sarcoma Malignant_neoplasm_of_kidney Malignant_Head_and_Neck_Neoplasm Non-Small_Cell_Lung_Carcinoma Uveal_melanoma leukemia Fanconi_Anemia Prostatic_Neoplasms Lymphoproliferative_Disorders Myeloid_Leukemia Lip_and_Oral_Cavity_Carcinoma Retinitis_Pigmentosa Ovarian_Carcinoma Anemia,_Sickle_Cell Neuroblastoma Lupus_Erythematosus,_Systemic Primary_malignant_neoplasm_of_lung Sudden_infant_death_syndrome Amnesia Post-Traumatic_Stress_Disorder Malignant_neoplasm_of_mouth Malignant_neoplasm_of_urinary_bladder Philadelphia_chromosome-positive_acute_lymphoblastic_leukemia Lymphoma,_T-Cell,_Cutaneous Gastrointestinal_Stromal_Tumors liposarcoma Glioma Childhood_Lymphoma Hypoparathyroidism Ki-1+_Anaplastic_Large_Cell_Lymphoma Malignant_neoplasm_of_pancreas Infantile_nystagmus_syndrome Papillary_thyroid_carcinoma Memory_Loss Colorectal_Carcinoma Malignant_neoplasm_of_gastrointestinal_tract Protozoan_diseases Idiopathic_Nephrotic_Syndrome Nephrotic_Syndrome,_Minimal_Change Malignant_neoplasm_of_ovary Arteriosclerosis Renal_carcinoma Unipolar_Depression Medulloblastoma Adenocarcinoma Tumor_Progression Malignant_tumor_of_colon Gaucher_Disease Neurodegenerative_Disorders Depressive_disorder Psoriasis androgen_independent_prostate_cancer Crohn_Disease Glioblastoma_Multiforme Bile_duct_carcinoma Hematologic_Neoplasms Rhabdomyosarcoma Glioblastoma Medullary_carcinoma_of_thyroid Malignant_neoplasm_of_breast Encephalitis,_St._Louis Inflammatory_Bowel_Diseases Mammary_Neoplasms Burkitt_Lymphoma Myeloid_Leukemia,_Chronic Plasma_cell_dyscrasia Chronic_Lymphocytic_Leukemia Degenerative_polyarthritis Bronchopulmonary_Dysplasia cervical_cancer Polycystic_Kidney,_Autosomal_Dominant Metastatic_Prostate_Carcinoma Pancreatic_carcinoma Aortic_Valve_Insufficiency Mental_Depression Cervix_carcinoma Malaria Retinoblastoma Thrombocytosis Malignant_neoplasm_of_colon_stage_IV Adenocarcinoma_of_lung_(disorder) Lymphoid_leukemia Prostate_carcinoma Colorectal_Cancer Persistent_infection Secondary_malignant_neoplasm_of_vertebral_column Brain_Tumor,_Primary Secondary_malignant_neoplasm_of_liver Bullous_pemphigoid Adult_Glioblastoma Barakat_syndrome Insulin_resistance_-_type_A Childhood_Burkitt_Lymphoma Colorectal_cancer_metastatic Primary_cortisol_resistance Colon_Carcinoma Amyloidosis Dermatologic_disorders Diabetes_Mellitus Mycoses Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma Melanocytic_nevus Melanocytic_nevus_of_skin Leukemogenesis Childhood_Acute_Lymphoblastic_Leukemia melanoma Small_cell_carcinoma_of_lung Long_Qt_Syndrome_2 Liposarcoma,_Myxoid Acute_leukemia Endometrial_Carcinoma Machado-Joseph_Disease Precursor_B-cell_lymphoblastic_leukemia Melanoma,_B16 Breast_adenocarcinoma Lobular_Neoplasia MICROPHTHALMIA,_SYNDROMIC_7 Colonic_Neoplasms Leukemia,_Myelocytic,_Acute Cardiomyopathy,_Dilated Blast_Phase Bladder_Neoplasm Malignant_Glioma Congenital_Abnormality Leishmaniasis,_Visceral Acute_lymphocytic_leukemia Multiple_Sclerosis Renal_Cell_Dysplasia Thymoma,_type_C Epithelial_ovarian_cancer Ulcerative_Colitis High_grade_B-cell_lymphoma Alzheimer's_Disease Osteosarcoma Intestinal_Diseases,_Parasitic Systemic_candidiasis Carcinoma_of_lung Peutz-Jeghers_Syndrome Kaposi_Sarcoma Protozoan_Infections Atherosclerosis Disseminated_Malignant_Neoplasm Colitis Diffuse_Large_B-Cell_Lymphoma B-cell_lymphoma_refractory Tuberculosis leiomyosarcoma Cardiomyopathy,_Familial_Idiopathic Carcinogenesis Lymphoma Restenosis Diabetes_Mellitus,_Insulin-Dependent Familial_dilated_cardiomyopathy Liver_neoplasms Trypanosomiasis Metastasis_from_malignant_tumor_of_prostate Osteosarcoma_of_bone Liver_carcinoma Secondary_malignant_neoplasm_of_lymph_node Kaufman-McKusick_syndrome Low_Grade_Lymphoma_(neoplasm) Anophthalmos Neoplasms Biliary_Atresia Malignant_lymphoma,_lymphocytic,_intermediate_differentiation,_diffuse Stomach_Carcinoma Malignant_neoplasm_of_endometrium Tauopathies Medullary_carcinoma Systemic_Scleroderma Malignant_neoplasm_of_thyroid Pemphigus_Vulgaris Autosomal_dominant_retinitis_pigmentosa FANCONI_ANEMIA,_COMPLEMENTATION_GROUP_A_(disorder) Invasive_Candidiasis Pituitary_Diseases Adenomatous_Polyposis_Coli Vascular_Diseases Bulbo-Spinal_Atrophy,_X-Linked Herpes_Simplex_Infections Major_Depressive_Disorder Fibrosarcoma Nephroblastoma Carcinoma_of_bladder Hyponatremia Lupus_Erythematosus,_Discoid Malignant_neoplasm_of_stomach Adult_Burkitt_Lymphoma Huntington_Disease Chondrosarcoma Malignant_tumor_of_cervix Uterine_Corpus_Cancer Thinking_and_speaking_disturbances Pancreatic_Neoplasm SVEINSSON_CHORIORETINAL_ATROPHY Adult_T-Cell_Lymphoma/Leukemia Breast_Carcinoma Malignant_neoplasm_of_prostate Thyroid_carcinoma Malignant_neoplasm_of_liver Neoplasm_Metastasis Neuropathy ACTH-Secreting_Pituitary_Adenoma HIV_Infections Tumor_Angiogenesis Pituitary-dependent_Cushing's_disease Invasive_aspergillosis Multiple_Myeloma Carcinoma_breast_stage_IV Renal_dysplasia Congenital_contractural_arachnodactyly Malignant_Neoplasms Epidermolysis_Bullosa_Acquisita Neuroendocrine_Tumors Endothelial_dysfunction Senile_Plaques Pheochromocytoma Skin_Erosion Lupus_Vulgaris Malignant_neoplasm_of_lung Leukemia,_T-Cell Epidermolysis_Bullosa_Simplex Addictive_Behavior Primary_malignant_neoplasm Carcinoma Acquired_Immunodeficiency_Syndrome polyps Infant,_Premature Adult_Lymphoma Childhood_Glioblastoma Cystic_Fibrosis Diabetes Pheochromocytoma,_malignant Solid_Neoplasm Myxoid/Round_Cell_Liposarcoma
HSPA8	G2M_CHECKPOINT	Glioma Merkel_cell_carcinoma Neoplasm_Metastasis Prostate_carcinoma Adenocarcinoma Huntington_Disease Dystonia Amyotrophic_Lateral_Sclerosis Invasive_carcinoma_of_breast Herpes_Simplex_Infections Lung_Neoplasms Cystic_Fibrosis Neuroblastoma Central_neuroblastoma Rabies_(disorder) Glioblastoma Psychotic_episodes Hepatitis_C Melanocytic_nevus melanoma Hepatitis_B Breast_Carcinoma Dystonia_Disorders Liver_carcinoma Tauopathies Exanthema Muscular_Dystrophy Cardiomyopathies Coronary_Artery_Disease Adult_Extraskeletal_Myxoid_Chondrosarcoma Multiple_Myeloma Filariasis Carcinoma_of_lung Myeloid_Leukemia,_Chronic Primary_malignant_neoplasm_of_lung Cervical_Squamous_Cell_Carcinoma Malignant_tumor_of_colon Virus_Diseases Infection_by_Wuchereria_bancrofti Uterine_Cancer Ataxia,_Spinocerebellar Kidney_Failure,_Acute Melanocytic_nevus_of_skin Alzheimer's_Disease Very_Low_Birth_Weight Rheumatoid_Arthritis Colon_Carcinoma Extraskeletal_Myxoid_Chondrosarcoma Malignant_neoplasm_of_lung X-Linked_Emery-Dreifuss_Muscular_Dystrophy Malignant_neoplasm_of_prostate Coronary_heart_disease Parkinson_Disease Coronary_Arteriosclerosis SPINOCEREBELLAR_ATAXIA_17 Malignant_neoplasm_of_breast
RPL14	MYC_TARGETS_V1	Carcinoma_of_lung Malignant_neoplasm_of_mouth Squamous_cell_carcinoma_of_the_head_and_neck precancerous_lesions Lung_Neoplasms Diabetes Diabetes_Mellitus,_Non-Insulin-Dependent Non-Small_Cell_Lung_Carcinoma Primary_malignant_neoplasm_of_lung Malignant_neoplasm_of_lung Diabetes_Mellitus
ALYREF	DNA_REPAIR	Lung_Neoplasms Neoplasm_Metastasis Influenza Heart_failure Amyotrophic_Lateral_Sclerosis Secondary_malignant_neoplasm_of_lymph_node Squamous_cell_carcinoma Congestive_heart_failure Hereditary_Breast_and_Ovarian_Cancer_Syndrome
HPCAL4	COMPLEMENT	
TARDBP	MYC_TARGETS_V1	Lewy_Body_Disease Fragile_X_Syndrome Pilocytic_Astrocytoma Direct_Extension Seizures DIARRHEA_5,_WITH_TUFTING_ENTEROPATHY,_CONGENITAL Myositis Lipofuscinosis Accessory_nipple AMYOTROPHIC_LATERAL_SCLEROSIS_1 Alzheimer_Disease,_Late_Onset Ganglioneuroma Thinking_and_speaking_disturbances Autoimmune_Diseases Myofibrillar_Myopathy Huntington_Disease Polymyositis Neuritis Amyloidosis Spinocerebellar_Ataxia_Type_2 Familial_Motor_Neuron_Disease Developmental_delay_(disorder) Obesity Motor_neuron_atrophy MYOPATHY,_DISTAL_2 Pick_Disease_of_the_Brain Neuroblastoma Hippocampal_sclerosis Parkinsonian_Disorders Schizophrenia Motor_Neuron_Disease INCLUSION_BODY_MYOPATHY_WITH_EARLY-ONSET_PAGET_DISEASE_AND_FRONTOTEMPORAL_DEMENTIA Logopenic_progressive_aphasia Corticobasal_degeneration Dermatopathia_pigmentosa_reticularis Amyotrophic_Lateral_Sclerosis Ewings_sarcoma Frontotemporal_dementia AA_amyloidosis Inclusion_Body_Myopathy,_Sporadic FRONTOTEMPORAL_LOBAR_DEGENERATION_WITH_TDP43_INCLUSIONS,_GRN-RELATED PARKINSON_DISEASE,_LATE-ONSET Cystic_Fibrosis Dementia General_Paralysis Central_neuroblastoma Semantic_Dementia Frontotemporal_Lobar_Degeneration Muscular_Dystrophy,_Oculopharyngeal Cerebral_atrophy Machado-Joseph_Disease Global_developmental_delay Down_Syndrome Impaired_cognition Inclusion_Body_Myositis_(disorder) Nonorganic_psychosis Presenile_dementia Brown-Vialetto-Van_Laere_syndrome Amyotrophic_Lateral_Sclerosis,_Sporadic Hyperactive_behavior Progressive_supranuclear_palsy Alexander_Disease Senile_Plaques Behavioral_variant_of_frontotemporal_dementia Chorea Social_disinhibition Psychotic_Disorders Respiratory_Failure Reactive_systemic_amyloidosis Memory_Loss Spinal_Muscular_Atrophy Extrapyramidal_sign Muscular_Dystrophies,_Limb-Girdle Chronic_Traumatic_Encephalopathy Tauopathies Parkinson_Disease Myopathy Cytomegalovirus_Infections Lateral_Sclerosis Breast_Carcinoma Primary_Progressive_Nonfluent_Aphasia SPINOCEREBELLAR_ATAXIA_31_(disorder) FRAGILE_X_TREMOR/ATAXIA_SYNDROME Neurodegenerative_Disorders Plaque,_Amyloid Arteriolosclerosis Lafora_Disease Muscle_degeneration Alopecia Primary_Progressive_Aphasia_(disorder) Mitochondrial_abnormalities Malignant_neoplasm_of_breast Strudwick_syndrome Amnesia GRN-related_frontotemporal_dementia Dementia,_familial_British Alzheimer's_Disease TDP-43_Proteinopathies Osteitis_Deformans nervous_system_disorder
